post_id,post_type,post_name,post_title,post_date
3479,post,to-christabel-rose-coleridge-58,To Christabel Rose Coleridge,2010-11-11T14:06:51Z
3480,post,to-christabel-rose-coleridge-59,To Christabel Rose Coleridge,2010-11-11T14:24:13Z
3481,post,to-charlotte-fortescue-yonge,To Charlotte Fortescue Yonge,2010-11-11T14:39:07Z
3482,post,to-an-unknown-woman-78,To an unknown woman,2011-10-14T19:36:48Z
3484,post,to-ellen-julia-johns-2,To Ellen Julia Johns,2010-05-22T07:15:22Z
3485,post,to-%e2%80%98bath-brick%e2%80%99-a-member-of-the-spider-society,To ‘Bath Brick’,2010-05-06T12:30:37Z
3486,post,to-%e2%80%98bath-brick%e2%80%99-a-member-of-the-spider-society,"To ‘Bath Brick’, a member of the Spider Society",2011-10-10T10:54:17Z
3487,post,to-frances-mary-peard,To Frances Mary Peard,2014-05-07T14:42:05Z
3489,post,to-margaret-helen-moberly-4,To Margaret Helen Moberly,2010-04-28T15:59:33Z
3490,post,to-margaret-helen-moberly-5,To Margaret Helen Moberly,2010-04-28T16:02:25Z
3491,post,to-susanna-warren,To Susanna Warren,2011-09-12T12:16:43Z
3492,post,to-an-unknown-woman-10,To an Unknown Woman,2010-04-28T16:04:33Z
3493,post,the-reverend-john-mason-neale-to-charlotte-mary-yonge,The Reverend John Mason Neale to Charlotte Mary Yonge,2010-04-28T16:17:56Z
3494,post,to-isabella-bird,To Isabella Lucy Bishop,2010-05-05T13:38:22Z
3495,post,to-an-unknown-person,To an Unknown Person,2011-10-10T13:09:14Z
3496,post,to-an-unknown-woman-46,To an Unknown Woman,2011-09-12T11:53:21Z
3497,post,to-an-unknown-man,To an Unknown Man,2011-10-10T13:10:31Z
3499,post,to-annie-louise-cazenove,To Annie Louise Cazenove,2011-10-10T11:09:28Z
3501,post,to-the-reverend-james-beck,To the Reverend James Beck,2011-09-12T12:23:33Z
3502,post,to-an-unknown-woman-68,To an Unknown Woman,2011-10-10T11:10:38Z
3503,post,to-blanche-atkinson,To Blanche Atkinson?,2011-10-10T11:23:09Z
3504,post,to-an-unknown-woman-69,To an Unknown Woman,2011-10-10T11:25:19Z
3505,post,to-anne-mary-buston,To Anne Mary Buston,2011-09-12T12:26:33Z
3507,post,to-robert-harrison,To Robert Harrison,2010-06-25T11:05:08Z
3508,post,to-an-unknown-woman-19,To an Unknown Woman,2010-06-25T10:47:02Z
3509,post,to-blanche-catherine-medhurst,To Blanche Catherine Medhurst,2011-10-10T13:11:22Z
3510,post,to-ellen-julia-johns-11,To Ellen Julia Johns,2010-06-25T11:27:39Z
3511,post,to-frederick-james-furnivall-6,To Frederick James Furnivall,2010-06-25T11:45:58Z
3512,post,to-catharine-elgie-5,To Catharine Elgie,2011-09-12T12:40:29Z
3513,post,to-emily-caroline-papillon,To Emily Caroline Papillon?,2011-09-12T12:42:18Z
3514,post,to-an-unknown-person-4,To an Unknown Person,2010-04-28T16:43:42Z
3515,post,to-an-unknown-woman-70,To an Unknown Woman,2011-10-10T11:29:55Z
3516,post,to-mary-elizabeth-coleridge,To Mary Elizabeth Coleridge?,2011-10-10T13:19:28Z
3517,post,to-an-unknown-woman,To an Unknown Woman,2011-10-10T13:30:57Z
3518,post,to-elizabeth-barnett-10,To Elizabeth Barnett,2010-04-28T16:56:33Z
3520,post,to-elizabeth-barnett,To Elizabeth Barnett,2011-10-10T13:32:30Z
3521,post,to-miss-phillpotts,To Miss Phillpotts,2010-06-25T12:00:34Z
3522,post,to-miss-butler,To Miss Butler,2011-09-12T13:04:37Z
3523,post,to-anna-rachel-bramston-3,To Anna Rachel Bramston,2010-11-11T14:44:04Z
3524,post,to-an-unknown-woman-20,To an Unknown Woman,2010-06-25T12:09:19Z
3525,post,to-elizabeth-missing-sewell-3,To Elizabeth Missing Sewell,2010-04-28T17:06:16Z
3526,post,to-the-rt-rev-edward-harold-browne,To an unknown bishop,2011-09-12T13:16:21Z
3527,post,to-hannah-yongef,To Hannah Yonge,2010-06-25T12:40:42Z
3528,post,to-frances-mary-peard-11,To Frances Mary Peard,2011-10-10T11:57:53Z
3529,post,to-miss-routledge,To Miss Routledge,2011-10-10T12:08:03Z
3530,post,to-an-unknown-person-10,To an Unknown Person,2011-09-12T13:22:16Z
3531,post,to-an-unknown-woman-71,To an Unknown Woman,2011-10-10T12:08:37Z
3532,post,to-an-unknown-person,To an Unknown Person,2011-10-10T13:33:10Z
3533,post,to-an-unknown-woman-47,To an Unknown Woman,2011-09-12T13:31:45Z
3534,post,to-an-unknown-woman-72,To an Unknown Woman,2011-10-10T12:15:03Z
3535,post,to-jane-mary-smith-dampier,To Jane Mary Smith-Dampier,2011-09-12T13:37:09Z
3536,post,to-mrs-elder,To Horatia Sophia Elder,2010-06-26T07:08:08Z
3537,post,to-an-unknown-woman-73,To an Unknown Woman,2011-10-10T12:15:29Z
3538,post,to-emily-or-jane-dampier,To Emily or Jane Mary Dampier,2011-09-12T13:40:32Z
3539,post,to-emily-or-jane-dampier-2,To Jane Mary Dampier,2010-06-26T07:34:30Z
3540,post,to-mrs-swinton,To Mrs Swinton,2011-09-12T13:41:51Z
3541,post,to-miss-hutchins,To Miss Hutchins,2011-10-10T12:18:11Z
3542,post,to-an-unknown-woman-21,To an Unknown Woman,2010-06-26T07:38:21Z
3543,post,to-edward-augustus-freeman-12,To Edward Augustus Freeman,2011-09-12T13:54:29Z
3544,post,to-anne-elizabeth-mary-anderson-morshead-6,To Anne Elizabeth Mary Anderson Morshead?,2011-09-12T14:05:26Z
3545,post,to-miss-merriman,To Miss Merriman,2010-11-11T14:49:40Z
3546,post,to-isabella-margaretta-elizabeth-heathcote-2,To Isabella Margaretta Elizabeth Heathcote?,2011-10-10T12:24:09Z
3547,post,to-margaret-gatty,To Margaret Gatty,2010-06-26T07:46:02Z
3548,post,to-frances-sophia-coleridge-patteson,To Frances Sophia Coleridge Patteson,2011-09-12T14:23:33Z
3549,post,to-mrs-baker,To Harriet Emma Lockhart Baker?,2011-10-10T16:40:17Z
3550,post,to-hannah-carey,To Hannah Carey,2011-10-14T19:31:10Z
3551,post,to-an-unknown-woman-33,To an Unknown Woman,2011-02-02T11:38:11Z
3552,post,to-an-unknown-woman-31,To an Unknown Woman,2011-02-02T11:29:48Z
3553,post,to-the-reverend-lewis-macnaughton-humbert,To the Reverend Lewis Macnaughton Humbert,2011-02-02T11:29:06Z
3554,post,to-alexander-macmillan-122,To Alexander Macmillan,2011-07-15T09:17:53Z
3555,post,to-isabel-mary-warburton-3,To the Hon. Mrs Warburton,2011-02-02T11:28:26Z
3556,post,to-christabel-rose-coleridge,To Christabel Rose Coleridge,2011-10-10T13:34:30Z
3557,post,to-mrs-white,To Mrs White,2011-07-15T09:16:49Z
3559,post,to-the-hon-mrs-montgomery-moore,To the Hon. Mrs Montgomery Moore?,2010-06-26T08:56:51Z
3560,post,to-juliana-horatia-gatty-2,To Juliana Horatia Gatty,2010-06-26T09:02:01Z
3562,post,to-christabel-rose-coleridge-21,To Christabel Rose Coleridge?,2010-06-26T09:05:58Z
3563,post,to-emma-frances-yonge-3,To Emma Frances Yonge,2010-06-26T09:09:35Z
3564,post,to-elizabeth-missing-sewell-11,To Elizabeth Missing Sewell,2010-06-26T09:34:22Z
3565,post,to-w-f-tillotson-son,To W. F. Tillotson & Son,2011-10-10T13:35:14Z
3566,post,to-mary-goldfinch,To Mary Goldfinch,2011-10-13T11:09:01Z
3567,post,to-edmund-doidge-anderson-morshead,To Edmund Doidge Anderson Morshead,2010-11-11T14:54:26Z
3568,post,to-an-unknown-person,To an Unknown Person,2011-10-10T13:39:57Z
3569,post,to-mary,To Mary ?,2010-11-11T14:55:52Z
3570,post,to-miss-holbece,To Helen Holbeche,2010-06-26T10:07:29Z
3571,post,to-elizabeth-missing-sewell-2,To Elizabeth Missing Sewell,2010-03-10T14:13:40Z
3572,post,to-gertrude-walter,To Gertrude Walter,2010-05-04T11:42:07Z
3573,post,to-caroline-jeannette-beck,To Caroline Jeannette Beck?,2011-06-15T11:52:06Z
3574,post,to-an-unknown-person-6,To an unknown person,2010-06-26T10:33:26Z
3575,post,to-an-unknown-person-3,To an Unknown Person,2010-03-10T09:58:46Z
3576,post,to-the-author-of-%e2%80%98ella%e2%80%99s-dream%e2%80%99,To the Author of ‘Ella’s Dream’,2011-10-13T10:33:20Z
3577,post,to-mrs-lange,To Mrs Lange,2010-11-11T14:58:32Z
3578,post,to-mary-trebeck,To Mary Trebeck,2010-11-11T15:03:24Z
3579,post,to-an-unknown-woman-22,To an unknown woman,2010-06-26T10:34:21Z
3580,post,to-miss-barlow,To Miss Barlow,2011-10-10T16:40:51Z
3582,post,to-mrs-bacon,To Mrs Bacon,2010-02-22T23:05:19Z
3583,post,to-an-unknown-woman-2,To an Unknown Woman,2010-03-02T13:48:21Z
3584,post,to-the-hon-lady-montgomery-moore,To the Hon. Mrs Montgomery Moore,2010-03-02T14:07:11Z
3585,post,to-gertrude-mary-ireland-blackburne-2,To Gertrude Mary Ireland Blackburne,2010-03-02T13:53:27Z
3586,post,to-an-unknown-man-2,To an Unknown Man,2010-03-02T14:10:32Z
3587,post,to-charlotte-fortescue-yonge-2,To Charlotte Fortescue Yonge,2010-03-02T14:15:44Z
3588,post,to-frances-sophia-coleridge-patteson-2,To Frances Sophia Coleridge Patteson,2010-03-02T14:28:34Z
3589,post,to-lucy-yonge,To Lucy Yonge,2010-03-02T14:33:29Z
3590,post,to-julian-bargus-yonge,To Julian Bargus Yonge,2010-03-02T14:35:59Z
3591,post,to-the-reverend-john-frewen-moor-2,To the Reverend John Frewen Moor,2010-03-02T14:40:40Z
3592,post,to-charlotte-anne-elizabeth-moberly-2,To Charlotte Anne Elizabeth Moberly,2010-02-22T11:48:56Z
3593,post,to-florence-gertrude-norsworthy,To Florence Gertrude Norsworthy,2010-03-02T14:45:20Z
3594,post,to-christabel-rose-coleridge-3,To Christabel Rose Coleridge,2010-03-02T14:49:20Z
3595,post,to-mary-yonge-2,To Mary Yonge,2010-03-02T14:52:11Z
3597,post,to-the-reverend-john-frederick-watkinson-bullock-3,To the Reverend John Frederick Watkinson Bullock,2010-03-02T15:02:30Z
3598,post,to-clifford-wyndham-holgate-2,To Clifford Wyndham Holgate?,2010-06-30T09:17:47Z
3599,post,to-an-unknown-woman-3,To an Unknown Woman,2010-03-02T15:01:00Z
3600,post,to-miss-higginbotham,To Miss Higginbotham,2010-03-02T15:11:38Z
3601,post,to-ann-maria-carter-smith-2,To Ann Maria Carter Smith?,2010-03-02T15:05:28Z
3602,post,to-the-reverend-henry-albany-bowles,To the Reverend Henry Albany Bowles,2010-03-02T15:08:43Z
3603,post,to-an-unknown-woman-48,To an Unknown Woman,2011-09-13T10:55:31Z
3604,post,to-cordelia-elizabeth-yonge,To Cordelia Elizabeth Yonge?,2010-07-02T11:47:17Z
3605,post,to-an-unknown-woman-6,To an Unknown Woman,2010-02-22T23:03:51Z
3606,post,to-mary-elizabeth-webster,To Mary Elizabeth Webster,2011-09-13T10:54:24Z
3607,post,to-anna-rachel-bramston-2,To Anna Rachel Bramston,2010-03-04T12:58:19Z
3608,post,to-agnes-cox,To Miss Cox,2010-03-04T13:04:09Z
3609,post,to-an-unknown-woman-4,To an Unknown Woman,2010-03-04T13:05:19Z
3610,post,to-the-reverend-william-parsons-warburton-2,To the Reverend William Parsons Warburton,2010-06-29T14:40:37Z
3611,post,to-an-unknown-woman-5,To an Unknown Woman,2010-03-04T13:16:04Z
3612,post,to-catherine-england,To Catherine England,2010-03-02T15:30:32Z
3720,page,general-introduction,General Introduction,2010-02-28T21:39:13Z
3733,page,letters-1834-1849,Letters 1834-1849,2010-02-28T23:56:35Z
3735,page,letters-1850-1859,Letters 1850-1859,2010-02-28T23:59:13Z
3737,page,letters-1860-1869,Letters 1860-1869,2010-03-01T00:02:11Z
3740,page,letters-1870-1879,Letters 1870-1879,2010-03-01T00:09:53Z
3750,page,letters-1880-1889,Letters 1880-1889,2010-03-01T00:36:25Z
3752,page,letters-1890-1901,Letters 1890-1901,2010-03-01T00:41:18Z
3757,page,uncertain-date,Uncertain Date,2010-03-01T01:38:21Z
6729,post,to-elizabeth-lush,To Elizabeth Lush,2010-05-06T12:04:13Z
7142,post,to-margaret-benson,To Margaret Benson,2011-02-02T12:30:00Z
7150,post,to-margaret-benson,To Margaret Benson,2011-02-02T12:30:31Z
7267,post,to-mr-chandler,To Mr Chandler,2010-05-13T09:17:25Z
7691,post,to-sir-john-taylor-coleridge,To Sir John Taylor Coleridge,2010-05-17T13:28:50Z
7710,post,to-sir-john-taylor-coleridge,To Sir John Taylor Coleridge,2010-05-17T14:11:29Z
7727,post,to-sir-john-taylor-coleridge,To Sir John Taylor Coleridge,2010-05-18T13:43:23Z
7749,post,to-sir-john-taylor-coleridge,To Sir John Taylor Coleridge,2010-05-18T14:03:25Z
7759,post,to-sir-william-heathcote-bt,"To Sir William Heathcote, Bt.",2010-05-18T14:47:21Z
7783,post,to-sir-john-taylor-coleridge,To Sir John Taylor Coleridge,2010-05-18T15:02:56Z
7798,post,to-sir-john-taylor-coleridge,To Sir John Taylor Coleridge,2010-05-18T15:29:25Z
7831,post,to-the-reverend-edward-coleridge,To the Reverend Edward Coleridge,2010-05-18T16:59:52Z
7852,post,to-john-duke-coleridge,To John Duke Coleridge,2010-05-19T08:39:51Z
7864,post,to-john-duke-coleridge,To John Duke Coleridge,2010-05-19T08:58:22Z
7883,post,to-john-duke-coleridge,To John Duke Coleridge,2010-05-19T09:10:59Z
7909,post,to-margaret-bateson,To Margaret Bateson,2010-05-19T09:37:57Z
8014,post,to-margaret-sophia-brandt-or-one-of-her-sisters,To Margaret Sophia Brandt or one of her sisters,2010-05-20T10:23:01Z
8274,post,to-an-unknown-woman,To an Unknown Woman,2010-05-21T14:16:05Z
9097,post,to-sarah-harriet-selwyn,To Sarah Harriet Selwyn,2010-05-27T09:35:02Z
9109,post,to-sarah-harriet-selwyn,To Sarah Harriet Selwyn,2010-05-27T10:08:03Z
9343,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T13:28:34Z
9348,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T13:34:14Z
9355,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T13:41:23Z
9362,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T13:48:18Z
9369,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T13:54:11Z
9374,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T13:58:52Z
9379,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T14:09:22Z
9389,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T14:16:09Z
9398,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T14:21:10Z
9403,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i-,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T19:43:02Z
9411,post,to-horatia-sophia-elder,To Horatia Sophia Elder,2010-06-04T20:11:11Z
9418,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T20:23:46Z
9425,post,to-the-editor-of-the-i-girls-friendly-society-associates-journal-i,To the Editor of the <i>Girls’ Friendly Society Associates’ Journal</i>,2010-06-04T20:31:11Z
10615,post,to-john-william-parker-jr,"To John William Parker, Jr.",2010-06-16T08:23:26Z
14430,post,to-the-duke-of-newcastle-and-other-members-of-the-royal-commission-on-popular-education,To the Duke of Newcastle and other members of the Royal Commission on Popular Education,2010-11-05T11:26:50Z
14535,post,to-francis-turner-palgrave,To Francis Turner Palgrave,2011-02-02T10:47:50Z
14540,post,to-fanny-harrison,To Fanny Harrison,2011-02-02T10:56:40Z
17084,post,to-the-right-reverend-william-walsham-how,To the Right Reverend William Walsham How,2011-09-14T09:28:55Z
18100,post,to-george-lillie-craik,To George Lillie Craik,2011-09-30T11:32:05Z
18751,post,to-susan-dabney-smedes,To Susan (Dabney) Smedes,2011-10-13T09:47:46Z
18759,post,to-groombridge-and-sons,To Groombridge and Sons,2011-10-13T09:50:32Z
18768,post,to-an-unknown-woman,To an Unknown Woman,2011-10-13T09:45:00Z
18775,post,to-frances-maria-wilbraham,To Frances Maria Wilbraham,2011-10-13T09:46:57Z
18948,post,to-the-reverend-james-edward-vaux,To the Reverend James Edward Vaux,2011-10-19T11:49:19Z
18956,post,to-mary-elizabeth-hawker,To Mary Elizabeth Hawker,2011-10-21T14:20:44Z
19000,post,to-john-st-loe-strachey,To John St. Loe Strachey,2011-11-14T12:52:39Z
19009,post,to-john-spencer-curwen,To John Spencer Curwen,2011-11-14T12:59:54Z
19054,post,to-alice-hilda-godman,To Alice Hilda Godman,2011-11-22T15:19:46Z
19058,post,to-miss-redgrave,To Miss Redgrave,2011-11-22T15:50:20Z
19064,post,to-margaret-julia-argles,To Margaret Julia Argles,2011-11-23T12:31:41Z
19162,post,to-frances-mary-peard,To Frances Mary Peard,2012-01-08T10:54:10Z
19282,post,to-george-lillie-craik,To George Lillie Craik,2014-05-01T09:53:47Z
19258,post,to-frances-jane-dodgson,To Frances Jane Dodgson,2014-02-27T14:08:15Z
19268,post,to-anna-rachel-bramston,To Anna Rachel Bramston,2014-02-27T14:46:00Z
19298,post,to-henrietta-elizabeth-fursdon,To Henrietta Elizabeth Fursdon,2014-05-01T10:14:16Z
19342,post,to-an-unknown-woman,To an Unknown Woman,2014-05-07T14:42:56Z
19354,post,to-frances-mary-peard,To Frances Mary Peard,2014-05-07T14:39:26Z
19373,post,to-an-unknown-woman,To an Unknown Woman,2014-05-07T14:45:40Z
19394,post,to-mary-anne-dyson,To Mary Anne Dyson,2014-05-07T14:26:03Z
19419,post,to-florence-wilford,To Florence Wilford,2014-05-07T14:47:33Z
19551,post,george-lillie-craik-to-charlotte-mary-yonge,George Lillie Craik to Charlotte Mary Yonge,2014-05-22T16:38:56Z
19450,post,to-arthur-donald-innes,To Arthur Donald Innes,2015-08-04T02:52:52Z
19453,post,to-arthur-duke-yonge,To Arthur Duke Yonge [?],2014-05-07T13:16:58Z
19462,post,to-george-lillie-craik,To George Lillie Craik,2014-05-07T14:48:50Z
19563,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T12:12:35Z
19572,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T12:49:00Z
19593,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T12:54:26Z
19598,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T12:59:07Z
19634,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T13:59:41Z
19637,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T14:07:48Z
19816,post,to-miss-manning,To Miss Manning,2014-06-16T10:57:13Z
19643,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T14:12:48Z
19651,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T14:20:40Z
19653,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T14:33:42Z
19655,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T14:47:52Z
19659,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T14:48:51Z
19661,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T14:53:54Z
19664,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T15:07:39Z
19667,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T15:19:15Z
19670,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T15:54:31Z
19672,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T16:13:57Z
19674,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T16:30:42Z
19676,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T16:33:16Z
19678,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2014-05-22T16:38:06Z
19829,post,to-the-countess-of-meath,To the Countess of Meath,2014-06-16T11:07:47Z
19839,post,to-a-member-of-the-gosling-society,To a member of the Gosling Society,2015-03-09T12:07:23Z
19845,post,to-miss-redgrave,To Miss Redgrave,2015-03-09T12:35:46Z
19852,post,to-mrs-lynch,To Mrs Lynch,2015-03-09T12:55:41Z
19862,post,to-an-unknown-correspondent,To an unknown correspondent,2015-03-09T12:59:39Z
19866,post,to-florence-horatia-nelson-suckling,To Florence Horatia Nelson Suckling,2015-03-09T13:53:53Z
19875,post,to-anna-maria-keary,To Anna Maria Keary,2015-03-09T13:40:23Z
19897,post,to-an-unknown-woman,To an Unknown Woman,2015-03-09T13:53:31Z
19905,post,to-john-william-parker-jr,"To John William Parker, Jr.",2015-03-09T14:15:02Z
19990,post,to-an-unknown-man-editor-of-an-american-journal,To an Unknown Man (Editor of an American Journal),2015-07-09T23:45:59Z
20007,post,to-edith-sophia-jacob,To Edith Sophia Jacob,2015-07-17T05:28:19Z
19998,post,to-edith-sophia-jacob,To Edith Sophia Jacob,2015-07-11T03:03:22Z
20015,post,to-an-unknown-man,To an unknown man,2015-07-20T18:48:54Z
20002,post,to-edith-sophia-jacob,To Edith Sophia Jacob,2015-07-16T23:17:39Z
20040,post,to-florence-wilford,To Florence Wilford (?),2015-07-26T02:36:30Z
20021,post,to-the-reverend-arthur-rawson-ashwell,To the Reverend Arthur Rawson Ashwell,2015-07-21T05:23:09Z
20030,post,to-an-unknown-woman,To an unknown woman,2015-07-25T01:23:31Z
20049,post,to-anna-rachel-bramston,To Anna Rachel Bramston,2015-07-28T21:46:52Z
